time,snow_depth,Total Energy Use from Electricity (MW),temperature,irradiance_surface,irradiance_toa,snowfall,cloud_cover,air_density,precipitation
2008/12/22,17.6423,452784,-9.508,254.2281,533.6181,1.6358,0.9382,1.3287,0.4094
2008/12/23,17.7301,447351,-4.627,125.4038,533.8833,1.0984,0.9948,1.3386,0.1559
2008/12/24,18.8496,395750,1.828,103.7374,534.3427,7.1397,0.992,1.2901,2.4732
2008/12/25,17.4407,360394,1.44,274.4057,534.922,0.763,0.539,1.3006,0.3331
2008/12/26,17.124,370017,-0.66,213.192,535.7709,0.9019,0.9898,1.3092,0.22
2008/12/27,17.0914,361972,6.5,162.299,536.6779,0.3552,0.9807,1.2682,0.8025
2008/12/28,15.8914,349651,7.948,340.6309,537.8711,0.264,0.9444,1.2595,1.2369
2008/12/29,15.4606,382551,2.793,355.9523,539.1597,0.2346,0.7361,1.2743,0.5284
2008/12/30,15.7569,398674,1.072,186.9584,540.6562,0.4841,0.8221,1.2848,0.249
2008/12/31,15.7422,405547,-5.012,279.9591,542.3358,2.418,0.9828,1.3238,0.3445
2009/1/1,15.7545,391706,-6.681,331.3846,544.112,0.3293,0.94,1.3368,0.0892
2009/1/2,15.8054,398441,-0.745,311.4223,546.108,0.994,0.9892,1.2966,0.0959
2009/1/3,15.8254,392559,-4.2,380.9383,548.195,0.2482,0.6486,1.3043,0.0254
2009/1/4,15.9461,400256,-2.805,256.7193,550.5774,0.5167,0.9886,1.3178,0.0856
2009/1/5,15.9493,429761,-2.778,387.3255,552.9563,0.4935,0.9878,1.2924,0.069
2009/1/6,15.9493,437388,-1.782,298.7467,555.6418,0.5399,0.9672,1.2958,0.2147
2009/1/7,15.9747,440518,-1.212,117.3664,558.4163,7.9948,0.9808,1.2667,0.6903
2009/1/8,15.991,441335,-3.192,205.2476,561.3864,2.3948,0.9672,1.2847,0.324
2009/1/9,15.9884,447435,-6.888,301.0018,564.4305,0.6104,0.6797,1.3184,0.0618
2009/1/10,15.9845,429275,-6.569,256.5379,567.6938,1.0182,0.9095,1.3273,0.2943
2009/1/11,16.0771,415838,-6.705,365.9939,571.0702,3.4827,0.9427,1.3208,0.595
2009/1/12,16.0835,446830,-4.005,321.118,574.682,0.4698,0.9873,1.3032,0.0719
2009/1/13,16.2583,452281,-1.85,204.6604,578.3164,2.5722,0.9879,1.3044,0.3062
2009/1/14,16.1961,485347,-10.477,182.2656,582.13,0.5967,0.9692,1.3609,0.0669
2009/1/15,17.7676,487737,-13.465,313.4566,586.0973,3.7666,0.9583,1.3638,0.4903
2009/1/16,17.9435,487318,-13.997,230.0624,590.2544,0.9276,0.8341,1.3665,0.0712
2009/1/17,17.9621,456660,-10.05,167.9012,594.4168,1.0028,0.9954,1.3587,0.1879
2009/1/18,19.734,429479,-5.262,183.3212,598.8654,4.572,0.9934,1.3103,0.3618
2009/1/19,20.0427,458062,-7.053,223.2484,603.3665,1.1247,0.8964,1.2983,0.0709
2009/1/20,20.1652,466861,-9.707,421.3881,607.9349,0.3895,0.6898,1.3273,0.1396
2009/1/21,20.0357,471214,-5.399,260.2133,612.6999,0.7431,0.9437,1.3306,0.0996
2009/1/22,20.0456,449172,-2.052,303.9199,617.544,0.4418,0.9553,1.2872,0.0298
2009/1/23,19.886,436498,-1.178,173.4022,622.5504,0.5287,0.9858,1.2856,0.055
2009/1/24,18.8979,430870,-3.056,314.8825,627.5934,0.2159,0.8991,1.3598,0.0403
2009/1/25,18.641,433250,-9.789,340.4897,632.8181,0.1349,0.936,1.3407,0.0106
2009/1/26,18.3882,471727,-8.512,398.3336,638.1076,0.1456,0.9169,1.3516,0.0127
2009/1/27,18.1862,462212,-6.573,486.6129,643.5822,0.0864,0.9518,1.338,0.0122
2009/1/28,21.5249,459869,-5.573,108.7471,649.0767,6.6287,0.983,1.3116,0.6233
2009/1/29,21.8186,454521,-5.646,234.7548,654.6534,1.1658,0.9503,1.3056,0.1257
2009/1/30,22.386,440280,-5.74,229.8803,660.3283,1.5273,0.9207,1.2982,0.1224
2009/1/31,22.2658,425220,-8.817,313.0099,666.0988,0.545,0.9194,1.3317,0.0838
2009/2/1,22.9847,393243,0.99,473.3869,671.9603,1.6171,0.959,1.2952,0.201
2009/2/2,19.6654,424641,-1.293,510.1594,677.8676,0.3194,0.702,1.2911,0.1238
2009/2/3,19.4383,441112,-5.667,275.7097,683.9064,1.1434,0.8716,1.3092,0.1102
2009/2/4,19.591,461308,-9.221,481.1006,690.0174,0.5059,0.7993,1.3587,0.0584
2009/2/5,19.4019,468171,-10.156,449.3251,696.174,0.0798,0.9191,1.3744,0.0101
2009/2/6,19.3466,437928,-3.17,471.9131,702.4245,0.3375,0.9424,1.3284,0.105
2009/2/7,19.1133,394254,3.246,180.2143,708.6926,0.1453,0.9936,1.2919,0.0569
2009/2/8,15.0418,378568,3.142,492.1051,715.0249,0.1283,0.8992,1.281,0.0217
2009/2/9,14.5334,418726,0.697,502.888,721.4899,0.1244,0.9474,1.3063,0.0163
2009/2/10,14.4651,416728,5.069,198.2123,727.8823,0.3971,0.99,1.2825,0.0858
2009/2/11,14.1884,407503,6.256,111.4882,734.4155,0.0478,0.9836,1.228,1.0717
2009/2/12,14.221,414371,5.752,179.7811,740.9552,3.6287,0.9816,1.2522,2.3801
2009/2/13,14.6182,417468,-1.057,552.1187,747.5188,0.7278,0.713,1.3052,0.2028
2009/2/14,14.6157,394052,-3.321,357.4033,754.1991,0.1626,0.8879,1.3101,0.0165
2009/2/15,14.6033,382357,-1.257,561.6612,760.8438,0.0355,0.6343,1.3144,0.0037
2009/2/16,14.5916,392190,-1.399,571.7545,767.5425,0.0562,0.8244,1.3179,0.0089
2009/2/17,14.5845,422240,-0.371,305.9512,774.2138,0.1137,0.9535,1.3057,0.0136
2009/2/18,14.7443,428611,0.934,198.9248,780.9861,2.8379,0.9845,1.2707,0.5444
2009/2/19,14.8891,433040,-0.702,278.7653,787.7369,2.0768,0.9242,1.2847,0.2208
2009/2/20,14.9233,435911,-4.568,310.6269,794.5383,0.8557,0.9268,1.2941,0.0616
2009/2/21,14.9161,399093,-2.56,491.2628,801.3084,1.1267,0.9858,1.3098,0.2052
2009/2/22,15.0374,391210,-2.282,333.8987,808.1354,2.0599,0.9572,1.2871,0.1886
2009/2/23,15.0375,440836,-5.618,451.3558,814.9308,0.654,0.6264,1.3284,0.0723
2009/2/24,15.0217,442707,-4.224,560.3289,821.7378,0.0901,0.8474,1.3436,0.0125
2009/2/25,15.0774,425361,1.753,590.9764,828.5621,0.6856,0.9773,1.3029,0.2075
2009/2/26,15.1092,410488,3.61,532.6236,835.3452,0.6988,0.9801,1.267,0.3119
2009/2/27,15.3616,415366,4.685,493.9097,842.1606,0.8723,0.9917,1.3014,1.214
2009/2/28,15.3375,411038,-7.257,677.3443,848.9562,0.8012,0.7318,1.3664,0.3429
2009/3/1,15.315,405796,-5.374,593.6415,855.7582,0.2899,0.8534,1.3343,0.0687
2009/3/2,15.2932,455674,-9.993,631.7328,862.4303,0.462,0.7807,1.3588,0.0656
2009/3/3,15.2783,454943,-5.428,656.842,869.2185,0.2672,0.614,1.3601,0.0445
2009/3/4,15.2657,435833,-0.766,584.0334,875.9865,0.0853,0.7493,1.3231,0.0168
2009/3/5,15.2604,423359,3.68,527.9111,882.6543,0.1879,0.9628,1.2977,0.0519
2009/3/6,15.24,390873,11.427,385.9965,889.3372,0.303,0.9537,1.2398,0.0997
2009/3/7,13.9633,370659,5.677,400.1682,895.9713,1.4501,0.9735,1.2626,1.6553
2009/3/8,15.0784,365908,4.128,541.7331,902.5583,1.7743,0.9728,1.2622,1.6338
2009/3/9,15.2245,413138,3.088,581.3791,909.2015,4.0251,0.9502,1.2705,1.8518
2009/3/10,15.115,418252,1.776,250.6279,915.7485,0.6412,0.9858,1.2799,0.2624
2009/3/11,15.2074,413594,4.392,642.5182,922.2183,0.554,0.9844,1.2941,1.719
2009/3/12,15.2382,428633,-4.685,409.2008,928.7428,0.1114,0.8765,1.3293,0.0118
2009/3/13,14.6751,416271,-1.175,723.7132,935.1075,0.0686,0.7135,1.3295,0.0208
2009/3/14,14.9587,367190,5.237,730.0139,941.522,0.3843,0.258,1.2962,0.1231
2009/3/15,14.3385,349158,8.505,740.0261,947.8291,0.1264,0.1079,1.2684,0.4336
2009/3/16,14.1399,385234,7.607,604.8174,954.0896,0.024,0.8439,1.2695,0.0922
2009/3/17,12.9704,379577,10.015,706.9824,960.3489,0.0107,0.7906,1.267,0.0519
2009/3/18,7.0073,373794,10.203,532.1058,966.5442,0.0046,0.9668,1.2329,0.0644
2009/3/19,16.1089,387954,4.251,742.5694,972.6779,0.0565,0.9402,1.2864,0.0653
2009/3/20,16.2048,390988,2.472,793.1293,978.7704,0.5673,0.4461,1.3059,0.1236
2009/3/21,12.1365,361365,4.099,529.3819,984.7615,0.0881,0.9499,1.2937,0.0084
2009/3/22,16.0317,353955,3.62,757.7819,990.6722,0.12,0.8121,1.286,0.0272
2009/3/23,16.366,404463,1.382,810.68,996.5555,2.7658,0.7813,1.3208,0.8878
2009/3/24,15.7204,403822,3.502,768.4248,1002.3791,0.6927,0.8042,1.3061,0.2009
2009/3/25,12.5759,395350,7.371,582.0017,1008.1523,0.2949,0.9674,1.2748,0.2902
2009/3/26,11.7848,385273,6.273,216.6599,1013.8177,0.0643,0.9918,1.2361,0.154
2009/3/27,11.7984,372403,10.045,734.1732,1019.4619,0.0598,0.7717,1.2594,0.1009
2009/3/28,15.5637,339450,10.499,730.4925,1025.0287,0.0279,0.9635,1.2642,0.0189
2009/3/29,8.109,330313,7.959,497.3658,1030.5461,0.4673,0.9755,1.2226,1.245
2009/3/30,16.7759,390864,4.485,557.9441,1035.8517,0.9151,0.8169,1.2562,0.3661
2009/3/31,12.9585,390070,5.516,706.508,1041.2864,0.0544,0.7949,1.2785,0.0257
2009/4/1,11.1616,382945,9.706,590.5015,1046.4484,0.2743,0.9501,1.2513,1.2039
2009/4/2,8.0467,369159,13.145,749.8791,1051.6413,0.0367,0.9703,1.2448,0.0231
2009/4/3,4.6502,374930,9.409,198.4696,1056.8003,0.4737,0.9817,1.2111,1.6262
2009/4/4,6.4613,357482,6.093,635.0853,1061.7878,0.6933,0.9472,1.2358,1.0574
2009/4/5,8.2629,342992,9.382,787.8193,1066.7668,0.0853,0.7006,1.2655,0.0524
2009/4/6,17.2235,400883,5.222,302.6194,1071.68,3.6668,0.9573,1.2429,0.6478
2009/4/7,17.2944,406667,0.586,425.7155,1076.4516,1.4177,0.9318,1.2544,0.1287
2009/4/8,17.2993,393279,5.121,593.4891,1081.2954,0.4536,0.9147,1.2504,0.0511
2009/4/9,17.2852,371906,8.166,798.472,1085.906,0.0177,0.8235,1.252,0.1105
2009/4/10,17.2542,327524,8.564,804.2154,1090.4773,0.0176,0.8104,1.2657,0.1123
2009/4/11,17.0895,328938,6.083,839.806,1094.9696,0.0359,0.795,1.2777,0.1128
2009/4/12,16.4973,329161,4.65,890.8393,1099.3199,1.4508,0.0877,1.293,0.3411
2009/4/13,14.2876,367573,6.435,748.4997,1103.6911,0.0118,0.844,1.2814,0.051
2009/4/14,13.6695,373588,8.869,657.0448,1107.89,0.0309,0.9623,1.2601,0.2413
2009/4/15,11.8914,362888,12.143,839.9017,1112.0177,0.0017,0.9066,1.2573,0.1537
2009/4/16,5.1435,359765,13.791,896.0698,1116.073,0.0026,0.8561,1.2692,0.0446
2009/4/17,0.1817,351910,16.376,879.6837,1120.1006,0.0016,0.8563,1.2543,0.0764
2009/4/18,0.7423,321138,15.767,719.1809,1124.0663,0.0347,0.8998,1.2331,0.069
2009/4/19,3.3898,320309,10.477,724.4252,1127.8728,0.0083,0.8674,1.2613,0.0507
2009/4/20,6.7244,380534,6.444,223.5851,1131.6797,0.1699,0.9891,1.2407,0.9651
2009/4/21,8.1081,370543,9.506,598.3041,1135.3582,0.1609,0.9003,1.229,0.6265
2009/4/22,6.126,369612,7.506,524.8986,1138.9586,0.0061,0.8278,1.2314,0.1617
2009/4/23,3.8341,365309,10.038,888.1454,1142.49,0.0048,0.7107,1.2515,0.054
2009/4/24,0.6829,354520,17.43,752.433,1145.9127,0.0095,0.7954,1.2456,0.0738
2009/4/25,0.3806,321120,20.779,619.4267,1149.1622,0.0349,0.9271,1.202,1.483
2009/4/26,1.1446,319026,16.516,694.3913,1152.5482,0.0229,0.9591,1.2408,1.6149
2009/4/27,1.0305,360531,21.988,853.9192,1155.6821,0.1117,0.9483,1.2274,0.0521
2009/4/28,0.5371,357544,17.895,380.2325,1158.7875,0.0018,0.9377,1.2307,0.7923
2009/4/29,0.3555,352902,12.102,939.1884,1161.8068,0,0.9206,1.27,0.2053
2009/4/30,0.2034,353998,13.764,403.7831,1164.7893,0.0001,0.9796,1.2449,1.0277
2009/5/1,0.323,348411,15.543,830.7285,1167.6095,0.0043,0.9655,1.2028,1.3509
2009/5/2,0.6382,319516,12.068,773.0396,1170.5554,0.0024,0.9013,1.2451,0.4749
2009/5/3,0.2594,311779,15.836,893.2196,1173.1756,0.0005,0.6649,1.2349,0.0915
2009/5/4,0.1998,351658,16.15,932.4578,1175.7676,0.0001,0.7666,1.2421,0.0968
2009/5/5,0.0066,354112,15.261,704.2703,1178.4152,0,0.9635,1.24,0.0028
2009/5/6,0.0008,353323,16.645,705.2503,1180.9602,0,0.9766,1.2222,0.0149
2009/5/7,0.0085,355379,16.964,727.5015,1183.3448,0.0001,0.9759,1.2064,0.4066
2009/5/8,0.0588,351219,19.439,817.8989,1185.6377,0.0069,0.8847,1.202,0.3419
2009/5/9,0.4717,323418,16.314,603.2488,1188.033,0.0061,0.6712,1.2022,1.1233
2009/5/10,0.8042,314725,10.332,815.5111,1190.1543,0.0004,0.6268,1.2433,0.2232
2009/5/11,3.6708,357488,13.825,953.3859,1192.2366,0.0117,0.2529,1.2549,0.0915
2009/5/12,0.0456,357384,15.841,958.5561,1194.2706,0,0.2372,1.2525,0.065
2009/5/13,0.1336,354505,17.36,901.8262,1196.3036,0.0003,0.9175,1.2408,0.1047
2009/5/14,0.3411,357670,17.251,853.9446,1198.3038,0.0122,0.961,1.1968,1.1151
2009/5/15,0.7186,341989,16.458,857.3875,1200.2308,0.0117,0.9432,1.2413,0.039
2009/5/16,0.3563,313313,18.259,605.206,1202.0114,0.044,0.9689,1.2215,0.5841
2009/5/17,1.0131,301871,11.483,953.8045,1203.7681,0.0072,0.6458,1.2552,0.133
2009/5/18,0.5811,302016,14.035,981.5126,1205.3923,0.0015,0.1534,1.2659,0.0736
2009/5/19,0.5067,347696,17.318,771.8306,1207.0155,0.0124,0.934,1.2506,0.0483
2009/5/20,0.4786,356396,21.448,942.1471,1208.5726,0.0812,0.9038,1.2298,0.0627
2009/5/21,0.3383,367236,22.403,962.6197,1210.0567,0.0013,0.2921,1.2109,0.042
2009/5/22,0.0945,353970,19.587,637.9256,1211.2915,0.0004,0.9055,1.2192,0.0155
2009/5/23,0.0555,315490,20.125,767.8127,1212.7504,0.0002,0.9273,1.2288,0.005
2009/5/24,0.0117,310398,19.856,945.4198,1214.1247,0,0.8805,1.2137,0.1146
2009/5/25,0.0498,347906,17.168,966.8274,1215.2757,0,0.4966,1.2384,0.0182
2009/5/26,0.1882,349978,14.235,590.3698,1216.3735,0.0146,0.9531,1.2402,0.0698
2009/5/27,0.0786,357510,17.282,372.6141,1217.5492,0,0.9281,1.2097,0.7775
2009/5/28,0.0546,355588,17.705,405.0292,1218.609,0,0.9334,1.195,0.9038
2009/5/29,0.0052,348384,19.083,851.0767,1219.6227,0,0.8828,1.1945,0.8776
2009/5/30,0.181,313911,17.388,961.1136,1220.6061,0.0007,0.5997,1.2215,0.317
2009/5/31,0.785,310559,14.928,874.594,1221.4542,0.0085,0.7753,1.234,0.373
2009/6/1,0.453,356994,14.568,618.6157,1222.3826,0.0193,0.8721,1.2328,0.1558
2009/6/2,0.2667,354965,17.155,955.7652,1223.1446,0.0003,0.9485,1.229,0.1412
2009/6/3,0.0215,350481,16.944,829.9214,1223.8467,0,0.8019,1.2323,0.0274
2009/6/4,0.0033,350262,17.968,979.5249,1224.5929,0,0.7475,1.2368,0.0329
2009/6/5,0.0184,349939,19.774,979.5005,1225.1818,0.0003,0.539,1.2163,0.0618
2009/6/6,0.0125,315428,18.786,883.2601,1225.7104,0.0012,0.8539,1.2152,0.029
2009/6/7,0.0061,310544,16.452,532.8193,1226.2642,0,0.9403,1.2243,0.1369
2009/6/8,0.014,353075,15.136,427.4045,1226.7572,0,0.951,1.2173,1.3113
2009/6/9,0.0034,357717,16.5,742.1905,1227.2473,0,0.9257,1.1993,0.543
2009/6/10,0.0028,355134,19.261,695.2081,1227.6764,0,0.9663,1.2174,0.0197
2009/6/11,0.0005,357977,20.194,630.5839,1227.8201,0,0.9274,1.203,0.069
2009/6/12,0.0005,355012,22.056,896.6597,1228.2704,0,0.9431,1.2035,0.4067
2009/6/13,0.0005,319841,19.827,620.7469,1228.3829,0,0.9433,1.2081,0.0182
2009/6/14,0.0003,316095,22.718,853.3452,1228.7286,0,0.6689,1.2089,0.1407
2009/6/15,0,365460,21.953,860.2504,1228.8037,0,0.3459,1.2069,0.0885
2009/6/16,0.0017,371228,23.199,957.9819,1228.8762,0,0.8041,1.2034,0.007
2009/6/17,0.0021,370740,20.621,603.7633,1228.8971,0,0.9688,1.1869,0.4623
2009/6/18,0.0018,361598,19.287,593.7965,1228.9114,0,0.9091,1.1936,0.4845
2009/6/19,0.0005,362171,22.218,849.6608,1228.8994,0,0.904,1.1907,0.0655
2009/6/20,0.0002,330090,21.172,587.7161,1228.8754,0,0.9479,1.1804,1.2043
2009/6/21,0,332193,24.223,833.0184,1228.8152,0,0.6299,1.1845,0.1514
2009/6/22,0.0005,405202,26.176,898.7175,1228.6208,0,0.4766,1.1824,0.0692
2009/6/23,0.0004,424843,27.082,957.0154,1228.3755,0,0.6916,1.1776,0.027
2009/6/24,0,447719,29.649,947.1008,1228.219,0,0.6844,1.1728,0.1875
2009/6/25,0.0004,445889,28.381,750.5763,1227.8665,0,0.8486,1.1597,0.627
2009/6/26,0.0008,414395,24.856,879.9753,1227.4043,0,0.4533,1.169,0.3097
2009/6/27,0,363277,25.618,916.9577,1227.2108,0,0.7907,1.1847,0.0961
2009/6/28,0.0005,343414,23.182,641.1606,1226.7511,0,0.8118,1.1723,0.7449
2009/6/29,0.0006,374453,22.732,707.2275,1226.283,0,0.7907,1.1703,0.5068
2009/6/30,0.0006,367389,19.791,463.9754,1225.754,0,0.8941,1.1668,0.7704
2009/7/1,0.0004,340221,21.142,612.1724,1225.2025,0,0.9137,1.177,0.6933
2009/7/2,0.0006,364451,20.242,482.371,1224.4568,0,0.918,1.1793,0.398
2009/7/3,0.0008,348579,21.473,784.6622,1223.7952,0,0.8182,1.1906,0.249
2009/7/4,0.0006,322232,21,882.9863,1223.2228,0,0.5408,1.2034,0.1029
2009/7/5,0.0004,326526,23.773,942.6697,1222.3192,0,0.6309,1.1984,0.0286
2009/7/6,0.0005,373499,22.046,828.0413,1221.6481,0,0.5582,1.1845,0.1041
2009/7/7,0.0005,365456,19.817,695.4015,1220.712,0,0.5981,1.1909,0.2477
2009/7/8,0.0004,369056,22.255,769.6851,1219.7992,0,0.4396,1.197,0.1222
2009/7/9,0,380562,23.758,930.7945,1218.962,0,0.3432,1.1998,0.0332
2009/7/10,0,390360,25.304,819.8485,1217.9333,0,0.8981,1.1953,0.0254
2009/7/11,0,361427,23.856,492.0349,1216.905,0,0.9085,1.1749,1.4523
2009/7/12,0.0005,322846,21.934,864.3226,1215.8041,0,0.4328,1.206,0.3469
2009/7/13,0.0005,361818,21.208,877.2211,1214.6304,0,0.2685,1.202,0.072
2009/7/14,0.0005,366865,22.524,898.6324,1213.4399,0,0.3956,1.2073,0.0141
2009/7/15,0.0004,373228,23.755,883.9498,1212.2863,0,0.7673,1.1967,0.0523
2009/7/16,0.0005,396850,24.921,856.4551,1210.8831,0,0.6393,1.1723,0.0733
2009/7/17,0.0006,372032,22.712,643.5716,1209.5307,0,0.6751,1.1791,0.1887
2009/7/18,0.0005,326701,21.361,847.7016,1208.2159,0,0.5774,1.1899,0.3558
2009/7/19,0.0005,320921,21.821,833.8013,1206.7641,0,0.4533,1.2008,0.0999
2009/7/20,0.0004,374890,24.127,856.1655,1205.2419,0,0.51,1.1976,0.1003
2009/7/21,0.0004,376743,23.727,732.7242,1203.7155,0,0.7223,1.1924,0.1778
2009/7/22,0,379985,23.09,632.0572,1202.0733,0,0.94,1.1882,0.1775
2009/7/23,0,380763,22.526,546.4001,1200.2578,0,0.9294,1.1823,1.3999
2009/7/24,0,373365,23.559,691.573,1198.6233,0,0.5372,1.1796,0.5501
2009/7/25,0,343922,23.664,634.2543,1196.8016,0,0.9147,1.1723,0.9224
2009/7/26,0,334970,23.502,727.4414,1194.9104,0,0.7281,1.169,1.152
2009/7/27,0,384451,24.144,830.751,1193.0067,0,0.5819,1.1775,0.2776
2009/7/28,0.0005,407282,25.558,723.2692,1191.0692,0,0.7716,1.1709,0.4011
2009/7/29,0.0004,398103,23.368,342.0865,1189.0258,0,0.916,1.1602,0.7713
2009/7/30,0.0004,387464,24.951,852.6326,1186.8437,0,0.8202,1.1834,0.1788
2009/7/31,0,389313,25.14,744.5387,1184.7382,0,0.8941,1.1743,0.1853
2009/8/1,0.0004,350122,25.152,743.2232,1182.6154,0,0.8056,1.1829,0.0926
2009/8/2,0,337293,23.892,794.8521,1180.1968,0,0.9248,1.1696,0.2563
2009/8/3,0.0003,341666,24.47,832.0793,1177.9187,0,0.7798,1.1873,0.08
2009/8/4,0,411929,25.692,620.526,1175.5275,0,0.5906,1.1662,1.7412
2009/8/5,0,380814,23.444,899.3967,1172.979,0,0.5739,1.1973,0.2854
2009/8/6,0.0005,381822,22.957,848.0365,1170.4611,0,0.2706,1.1914,0.0783
2009/8/7,0,371982,23.233,871.8968,1167.8278,0,0.5149,1.1991,0.0065
2009/8/8,0,336461,22.696,598.4905,1165.1743,0,0.9337,1.2004,0.3367
2009/8/9,0,366571,26.899,521.1152,1162.2998,0,0.9146,1.1799,1.2812
2009/8/10,0,442393,26.496,520.3374,1159.6101,0,0.8323,1.1534,0.9976
2009/8/11,0,427428,26.185,730.6054,1156.663,0,0.7595,1.1706,0.4583
2009/8/12,0,420747,26.587,853.4122,1153.6707,0,0.2661,1.1816,0.1074
2009/8/13,0.0005,435478,27.845,866.3207,1150.6051,0,0.1386,1.1813,0.4061
2009/8/14,0,444945,28.265,853.2008,1147.5399,0,0.1199,1.1776,0.0082
2009/8/15,0.0005,417185,29.179,842.1418,1144.4102,0,0.0944,1.1723,0.032
2009/8/16,0,420514,29.593,836.5351,1141.1658,0,0.1088,1.1709,0.0356
2009/8/17,0,487785,29.941,789.0319,1137.8449,0,0.764,1.1637,0.2684
2009/8/18,0,474675,27.237,637.2145,1134.5321,0,0.6987,1.1568,0.2833
2009/8/19,0,440049,26.393,869.2189,1131.062,0,0.6171,1.1764,0.0291
2009/8/20,0,443924,26.427,500.5207,1127.5108,0,0.8661,1.1637,0.6885
2009/8/21,0,430072,25.3,763.2089,1123.931,0,0.8594,1.1578,0.6739
2009/8/22,0,366739,24.153,676.3937,1120.1446,0,0.4427,1.171,0.4663
2009/8/23,0,343167,22.721,643.0322,1116.4191,0,0.443,1.1806,0.5459
2009/8/24,0,387527,24.293,843.5353,1112.6208,0,0.255,1.1964,0.1208
2009/8/25,0.0003,403120,25.637,827.4756,1108.6683,0,0.7059,1.1916,0.0202
2009/8/26,0,397505,23.255,773.1111,1104.6841,0,0.8819,1.1789,0.3307
2009/8/27,0,374077,21.301,771.6514,1100.6201,0,0.9254,1.2098,0.0915
2009/8/28,0,367811,19.063,391.0354,1096.5531,0,0.9623,1.1999,0.849
2009/8/29,0,337534,21.156,667.8757,1092.4223,0,0.937,1.1863,1.0398
2009/8/30,0,320765,18.379,696.9671,1088.0334,0,0.3885,1.1939,0.1071
2009/8/31,0,364298,20.949,853.0106,1083.8179,0,0.2659,1.2128,0.1324
2009/9/1,0,370771,22.483,839.9137,1079.3646,0,0.0182,1.2162,0.0048
2009/9/2,0,379137,23.981,825.099,1074.826,0,0.0111,1.2075,0.0011
2009/9/3,0,387052,24.763,820.968,1070.2642,0,0.01,1.2006,0.209
2009/9/4,0,377147,24.842,796.2534,1065.5731,0,0.5858,1.1968,0.1057
2009/9/5,0,344914,24.501,784.5827,1060.9974,0,0.5927,1.1979,0.0851
2009/9/6,0,330648,23.778,802.6339,1056.3377,0,0.4836,1.2006,0.138
2009/9/7,0,339439,23.906,575.0204,1051.4102,0,0.8987,1.1915,0.0106
2009/9/8,0,398667,24.798,712.2589,1046.4928,0,0.7936,1.185,0.0803
2009/9/9,0,400415,24.242,751.8915,1041.5577,0,0.7026,1.1943,0.2806
2009/9/10,0,394337,24.251,763.9804,1036.507,0,0.6336,1.206,0.0133
2009/9/11,0,374815,21.114,514.807,1031.435,0,0.9346,1.2029,0.0193
2009/9/12,0,342821,24.168,769.8699,1026.1651,0,0.925,1.2027,0.0057
2009/9/13,0,337826,24.22,733.2852,1020.9247,0,0.6431,1.1914,0.0162
2009/9/14,0,381398,24.471,741.9311,1015.6846,0,0.6187,1.1937,0.101
2009/9/15,0,381581,22.484,734.9362,1010.2649,0,0.7574,1.1881,0.0302
2009/9/16,0,365711,18.919,740.1952,1004.8631,0,0.3505,1.2224,0.0296
2009/9/17,0,369108,20.76,732.6272,999.3545,0,0.6989,1.2169,0.0269
2009/9/18,0,364028,20.283,689.3576,993.7957,0,0.4865,1.2009,0.0788
2009/9/19,0,325672,19.087,783.584,988.1669,0,0.1604,1.2336,0.1432
2009/9/20,0,320030,22.248,765.0637,982.4549,0,0.7334,1.2174,0.0026
2009/9/21,0,375348,22.649,466.2298,976.7915,0,0.9095,1.1964,0.2441
2009/9/22,0,393055,25.188,607.3276,970.9726,0,0.9325,1.1783,0.2659
2009/9/23,0,404790,25.44,608.0737,965.1425,0,0.9275,1.1739,0.2971
2009/9/24,0,380153,21.455,648.4992,959.2592,0,0.7238,1.2006,0.0371
2009/9/25,0,357874,17.306,751.2171,953.3114,0,0.7407,1.2289,0.0034
2009/9/26,0,327635,18.92,527.6578,947.287,0,0.9593,1.2205,0.4274
2009/9/27,0,324040,20.284,511.6178,941.2579,0,0.9445,1.186,0.5639
2009/9/28,0.0045,363101,16.762,545.5763,935.1469,0,0.8143,1.1734,2.0478
2009/9/29,0.2121,359784,15.523,513.9785,929.0464,0.0004,0.9032,1.1973,0.9345
2009/9/30,0.4699,360628,11.06,509.5537,922.8938,0.0018,0.8404,1.2315,0.0957
2009/10/1,0.2635,366266,12.159,532.9566,916.6323,0.0002,0.6475,1.2411,0.1344
2009/10/2,0.0551,368449,11.159,194.7807,910.379,0,0.958,1.2259,0.7527
2009/10/3,0.0022,332325,15.546,374.4459,904.0801,0,0.6639,1.2025,0.5549
2009/10/4,0.0017,324638,14.493,467.4796,897.7578,0,0.6209,1.2109,0.1605
2009/10/5,0.0078,360290,14.748,596.0071,891.4438,0.0001,0.5813,1.2174,0.2427
2009/10/6,0.0192,366300,14.744,454.2584,885.0453,0,0.9436,1.2195,0.1443
2009/10/7,0.3499,367079,12.6,475.2824,878.5722,0.007,0.8246,1.2048,0.9063
2009/10/8,0.1213,365180,15.819,582.2932,872.2198,0.0023,0.9399,1.2275,0.0221
2009/10/9,0.3911,363572,12.059,232.7403,865.6889,0.0018,0.9625,1.2078,0.7125
2009/10/10,0.3747,326620,12.59,620.1092,859.231,0.0317,0.9679,1.2349,0.5573
2009/10/11,0.9345,322107,9.15,632.1335,852.7325,0.0167,0.675,1.2597,0.0638
2009/10/12,0.9397,333402,9.22,504.1164,846.2265,0.0056,0.9377,1.2601,0.0186
